_rank|📈|_name|_score|_link|backdrop|clothing|color shade|emotion|eye|head|house of|mouth|name|texture|unique
111|🟡|BitToonDAO #1638|211.7462539994635|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1638|Angel Wings|None|Black Matterie|None|Confused Glasses|Viking Hat|Tiger|Rainbow||Mummy|
112|🟢+25|BitToonDAO #883|211.70778600236167|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/883|Angel Wings|Graduation Gown|Scalet Bluie|None|None|Chubby Unicorn|Pirate|Pacifier||Ceramic|
113|🟡|BitToonDAO #1650|211.67765886051276|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1650|Warrior|Fur Coat|Sunset Rubie|None|Snorkeling Goggles|Viking Hat|Dreamer|None||Jelly Bowl|
114|🔴-51|BitToonDAO #860|209.10639035980086|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/860|RPG|T-Shirt|Black Matterie|None|3D Goggles|Afrohair|Cash|Rainbow||Plastic|
115|🔴-103|BitToonDAO #699|208.91260853914844|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/699|Butterfly Wings|Oriental Uniform|Allpeach Varitie|Angry|None|Pumpkin Head|Chef|None||Plastic|
116|🟢+54|BitToonDAO #490|208.04632667286657|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/490|Butterfly Wings|Oriental Uniform|Allpeach Varitie|Angry|None|Witch Hat|Pirate|None||Plastic|
117|🔴-58|BitToonDAO #323|208.02297050353724|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/323|Guitar|Oriental Uniform|Christmas Leafie|Angry|None|Reindeer Hoodie|Empress|None||Plastic|
118|🟡|BitToonDAO #1766|207.99436545996846|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1766|Backpack|Fur Coat|Silver Lavandie|None|Snorkeling Goggles|Bunny Ears|Government|None||Jelly Bowl|
119|🟡|BitToonDAO #1562|207.95028800581542|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1562|Double Chups|T-Shirt|Scalet Bluie|None|Cyclops|Bunny Ears|Bank|Bandage||Plastic|
120|🟢+64|BitToonDAO #408|207.84133680464595|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/408|BitToon Flag|Kid's Overalls|Allpeach Varitie|Blushy|Eyeglasses|Chubby Unicorn|Dreamer|None||Plastic|
121|🟡|BitToonDAO #1252|207.79029905734967|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1252|RPG|Graduation Gown|Cosmic Lovie|None|Bozo Glasses|Witch Hat|Tiger|None||Plastic|
122|🔴-40|BitToonDAO #118|207.6722177786397|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/118|Oxygen Tank|Leather Jacket|Flamingo Zirconie|None|None|Chef Hat|Tiger|Bandage||Jelly Bowl|
123|🟢+111|BitToonDAO #771|207.26539566992747|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/771|Devil Wings|T-Shirt|Flamingo Zirconie|None|Goggles|Cat Earphones|Bubble|Crow Beak||Jelly Bowl|
124|🟡|BitToonDAO #1030|207.2582951632182|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1030|BitToon Flag|Kid's Overalls|Black Matterie|None|Thug Life|Cat Earphones|Demon|None||Jelly Bowl|
125|🔴-29|BitToonDAO #563|206.92510496933656|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/563|Wooden Staff|Oriental Uniform|Morning Galaxie|Blushy|Eyeglasses|Chubby Unicorn|Queen|None||Plastic|
126|🟡|BitToonDAO #1048|206.87598396144455|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1048|Warrior|Leather Jacket|Scalet Bluie|None|None|Tengu Mask|Seed|Leather Mask||Jelly Bowl|
127|🟢+19|BitToonDAO #787|206.6781409486056|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/787|Double Chups|T-Shirt|Elegant Goldie|None|3D Goggles|Afrohair|Cash|Cigar||Plastic|
128|🟡|BitToonDAO #1741|206.12099094724203|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1741|Devil Wings|Fur Coat|Silver Lavandie|None|Snorkeling Goggles|Bunny Ears|Vampire|None||Jelly Bowl|
129|🟡|BitToonDAO #1288|205.80915235843216|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1288|Wooden Staff|Oriental Uniform|Morning Galaxie|Blushy|Eyeglasses|Lovelove Headband|Bot|None||Plastic|
130|🔴-29|BitToonDAO #146|205.70486445851765|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/146|Backpack|Kid's Overalls|Christmas Leafie|None|None|Crown|Blockchain|Bandage||Clay Dough|
131|🟢+143|BitToonDAO #524|205.61842722656093|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/524|Skateboard|T-Shirt|Elegant Goldie|None|Goggles|Hat|Cypher|Crow Beak||Jelly Bowl|
132|🔴-68|BitToonDAO #996|205.3504133617814|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/996|Double Chups|Leather Jacket|Forest Pinkie|None|None|Afrohair|Queen|Bandage||Jelly Bowl|
133|🟡|BitToonDAO #1731|205.17648112892203|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1731|Butterfly Wings|None|Allpeach Varitie|Blushy|Eye Pad|Pirate Hat|Blockchain|None||Plastic|
134|🔴-69|BitToonDAO #836|204.35721784629493|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/836|Skateboard|T-Shirt|Black Matterie|None|3D Goggles|Afrohair|Market|Rainbow||Plastic|
135|🟢+46|BitToonDAO #807|204.26566940002456|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/807|Oxygen Tank|Graduation Gown|Cosmic Lovie|None|Eyeglasses|Witch Hat|Prophet|None||Plastic|
136|🔴-101|BitToonDAO #878|203.84651431684466|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/878|Racket|None|Dusty Cyanie|None|Confused Glasses|Viking Hat|Media|Moustache||Mummy|
137|🔴-104|BitToonDAO #188|203.62825947159777|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/188|RPG|Fur Coat|Morning Galaxie|None|Snorkeling Goggles|Bunny Ears|Government|None||Jelly Bowl|
138|🔴-55|BitToonDAO #191|203.61096351750342|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/191|Butterfly Wings|Oriental Uniform|Allpeach Varitie|Angry|None|Farmer Hat|Tiger|None||Plastic|
139|🟢+23|BitToonDAO #574|203.1334266926005|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/574|BitToon Flag|Kid's Overalls|Allpeach Varitie|Blushy|Eyeglasses|Witch Hat|Miner|None||Plastic|
140|🔴-62|BitToonDAO #242|203.0913220411086|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/242|Warrior|Oriental Uniform|Silver Lavandie|None|None|Crown|Giant|Leather Mask||Clay Dough|
141|🟢+33|BitToonDAO #192|203.0651146289164|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/192|BitToon Flag|Kid's Overalls|Allpeach Varitie|Blushy|Eyeglasses|Lovelove Headband|Bear|None||Plastic|
142|🟢+9|BitToonDAO #948|203.0208178718816|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/948|Devil Wings|Kid's Overalls|Allpeach Varitie|Blushy|Eye Pad|Pirate Hat|Angel|None||Plastic|
143|🟢+20|BitToonDAO #931|202.6838077903477|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/931|Butterfly Wings|Oriental Uniform|Allpeach Varitie|Angry|None|Chubby Unicorn|Officer|None||Plastic|
144|🔴-93|BitToonDAO #349|202.599777782354|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/349|Angel Wings|Kid's Overalls|Aurora Mistie|Angry|Eye Pad|Pirate Hat|Bear|None||Plastic|
145|🟡|BitToonDAO #1275|202.51764031441976|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1275|Backpack|None|Black Matterie|None|None|Football Helmet|Believer|Rainbow||Mummy|
146|🟢+99|BitToonDAO #148|202.30325490236797|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/148|Backpack|Gradient Shirt|Elegant Goldie|None|Eyeglasses|Tribal Hat|Queen|Duckie||Plastic|
147|🟢+6|BitToonDAO #245|201.85867724371522|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/245|Guitar|Leather Jacket|Flamingo Zirconie|None|None|Chef Hat|Virus|Bandage||Jelly Bowl|
148|🟢+9|BitToonDAO #940|201.46999129120772|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/940|BitToon Flag|Kid's Overalls|Allpeach Varitie|Blushy|None|Pumpkin Head|Bull|None||Plastic|
149|🟡|BitToonDAO #1099|201.41279299432696|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1099|Backpack|T-Shirt|Black Matterie|None|3D Goggles|Afrohair|Farmer|Rainbow||Plastic|
150|🟡|BitToonDAO #1576|200.98609658253775|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1576|Oxygen Tank|Oriental Uniform|Allpeach Varitie|Angry|None|Pumpkin Head|Seed|None||Plastic|
151|🟡|BitToonDAO #1159|200.7552353690165|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1159|Double Chups|Fur Coat|Cosmic Lovie|None|Snorkeling Goggles|Devil Horns|Gold|None||Jelly Bowl|
152|🟡|BitToonDAO #1398|200.39206861995117|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1398|RPG|T-Shirt|Elegant Goldie|None|3D Goggles|Afrohair|Miner|Cigar||Plastic|
153|🟡|BitToonDAO #1661|200.2892811063473|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1661|Oxygen Tank|Oriental Uniform|Allpeach Varitie|Angry|None|Farmer Hat|King|None||Plastic|
154|🟡|BitToonDAO #1374|200.2750556180184|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1374|Angel Wings|Graduation Gown|Scalet Bluie|None|None|Witch Hat|Gold|Pacifier||Ceramic|
155|🟡|BitToonDAO #1011|200.2040784425609|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1011|Wooden Staff|Oriental Uniform|Morning Galaxie|Blushy|Eyeglasses|Witch Hat|Dreamer|None||Plastic|
156|🟡|BitToonDAO #1392|200.05808425137946|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1392|Double Chups|Oriental Uniform|Allpeach Varitie|Angry|None|Frog Head|Giant|None||Plastic|
157|🟡|BitToonDAO #1098|199.6199886096885|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1098|RPG|Kid's Overalls|Elegant Goldie|None|Thug Life|Tribal Hat|Bot|None||Jelly Bowl|
158|🔴-23|BitToonDAO #69|199.46022335664895|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/69|RPG|Graduation Gown|Cosmic Lovie|None|Bozo Glasses|Chubby Unicorn|Seed|None||Plastic|
159|🟢+58|BitToonDAO #46|199.3916448752023|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/46|Double Chups|Gradient Shirt|Black Matterie|None|Eyeglasses|Tribal Hat|Miner|Duckie||Plastic|
160|🟢+94|BitToonDAO #385|199.12095272395905|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/385|Oxygen Tank|Gradient Shirt|Scalet Bluie|None|Eyeglasses|Tribal Hat|Empress|Duckie||Plastic|
161|🔴-30|BitToonDAO #18|199.11588146754048|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/18|Devil Wings|T-Shirt|Elegant Goldie|None|3D Goggles|Afrohair|Farmer|Cigar||Plastic|
162|🟡|BitToonDAO #1464|199.08158891133547|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1464|RPG|None|Black Matterie|None|Confused Glasses|Robinhood Hat|Chef|Rainbow||Mummy|
163|🟡|BitToonDAO #1575|199.07633340055244|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1575|Backpack|None|Black Matterie|None|Confused Glasses|Viking Hat|Farmer|Rainbow||Mummy|
164|🔴-10|BitToonDAO #650|198.64268765543446|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/650|Butterfly Wings|Oriental Uniform|Allpeach Varitie|Angry|None|Lovelove Headband|Dragon|None||Plastic|
165|🟡|BitToonDAO #1585|198.5801990380314|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1585|Racket|None|Black Matterie|None|Confused Glasses|Robinhood Hat|Empress|Duckie||Mummy|
166|🔴-67|BitToonDAO #955|198.40974887054406|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/955|Double Chups|Oriental Uniform|Allpeach Varitie|Angry|None|Reindeer Hoodie|Bull|None||Plastic|
167|🟡|BitToonDAO #1185|198.35016884906392|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1185|Devil Wings|None|Black Matterie|None|Confused Glasses|Robinhood Hat|Knight|Rainbow||Mummy|
168|🟢+10|BitToonDAO #375|197.89062659406068|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/375|Oxygen Tank|Graduation Gown|Cosmic Lovie|None|Eyeglasses|Chubby Unicorn|Miner|None||Plastic|
169|🟢+33|BitToonDAO #835|197.29761279834509|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/835|Butterfly Wings|None|Allpeach Varitie|Blushy|None|Witch Hat|Giant|None||Plastic|
170|🟡|BitToonDAO #1319|197.01473565180183|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1319|Oxygen Tank|Oriental Uniform|Allpeach Varitie|Angry|None|Lovelove Headband|Chef|None||Plastic|
171|🔴-45|BitToonDAO #496|196.5382806253468|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/496|Oxygen Tank|Oriental Uniform|Allpeach Varitie|Angry|None|Witch Hat|Chef|None||Plastic|
172|🟡|BitToonDAO #1259|196.43666728234547|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1259|Backpack|Fur Coat|Ocean Canarie|None|Snorkeling Goggles|Chef Hat|Phoenix|None||Jelly Bowl|
173|🔴-9|BitToonDAO #413|196.27323449146678|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/413|Butterfly Wings|None|Allpeach Varitie|Blushy|None|Farmer Hat|Vampire|None||Plastic|
174|🔴-25|BitToonDAO #393|196.0875799246461|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/393|Oxygen Tank|Oriental Uniform|Allpeach Varitie|Angry|None|Chubby Unicorn|Phoenix|None||Plastic|
175|🟢+82|BitToonDAO #625|195.86123745262643|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/625|BitToon Flag|Graduation Gown|Forest Pinkie|None|Eyeglasses|Witch Hat|Coin|None||Ceramic|
176|🔴-134|BitToonDAO #268|195.78416307120548|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/268|Warrior|Fur Coat|Scalet Bluie|None|Snorkeling Goggles|Undercut|Seed|None||Jelly Bowl|
177|🔴-137|BitToonDAO #44|195.75838185298286|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/44|RPG|None|Black Matterie|None|Confused Glasses|Viking Hat|Seed|Rainbow||Mummy|
178|🟢+154|BitToonDAO #2|195.64712007851972|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2|Skateboard|Gradient Shirt|Elegant Goldie|None|Eyeglasses|Tribal Hat|King|Duckie||Plastic|
179|🔴-158|BitToonDAO #927|195.54073678374996|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/927|Racket|None|Scalet Bluie|None|None|Football Helmet|Cypher|Lollipop||Mummy|
180|🟡|BitToonDAO #1136|195.46473999382263|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1136|None|Oriental Uniform|Morning Galaxie|Blushy|None|Frog Head|Bull|None||Plastic|
181|🟡|BitToonDAO #1557|195.45924873351836|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1557|Double Chups|None|Morning Galaxie|None|None|Football Helmet|Queen|Rainbow||Mummy|
182|🔴-21|BitToonDAO #369|195.34607876431105|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/369|Butterfly Wings|None|Allpeach Varitie|Blushy|None|Reindeer Hoodie|Tiger|None||Plastic|
183|🟡|BitToonDAO #1544|195.29569372781665|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1544|BitToon Flag|None|Black Matterie|None|Confused Glasses|Viking Hat|Gold|Rainbow||Mummy|
184|🟢+86|BitToonDAO #482|195.10176644458687|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/482|Devil Wings|Graduation Gown|Sunset Rubie|None|None|Chubby Unicorn|Queen|None||Clay Dough|
185|🔴-3|BitToonDAO #975|195.0895254717729|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/975|RPG|Oriental Uniform|Autumn Lillie|None|Cyclops|Tengu Mask|Queen|None||Clay Dough|
186|🟡|BitToonDAO #1075|195.0518754051743|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1075|Backpack|Kid's Overalls|Sunset Rubie|None|Thug Life|Viking Hat|Giant|None||Jelly Bowl|
187|🟡|BitToonDAO #1155|195.05098120403338|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1155|Racket|None|Scalet Bluie|None|Confused Glasses|Robinhood Hat|King|Lollipop||Mummy|
188|🔴-68|BitToonDAO #378|194.84505020915353|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/378|Guitar|Oriental Uniform|Allpeach Varitie|Angry|None|Frog Head|Chef|None||Plastic|
189|🟡|BitToonDAO #1791|194.83249389654097|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1791|Skateboard|Fur Coat|Christmas Leafie|None|Snorkeling Goggles|Santa Hat|Gold|None||Jelly Bowl|
190|🟢+82|BitToonDAO #160|194.82579649218545|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/160|BitToon Flag|Graduation Gown|Forest Pinkie|None|Eyeglasses|Chubby Unicorn|Blockchain|None||Ceramic|
191|🟢+104|BitToonDAO #90|194.52861778611774|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/90|Double Chups|Gradient Shirt|Sunset Rubie|None|Eyeglasses|Tribal Hat|Bubble|Duckie||Plastic|
192|🔴-1|BitToonDAO #290|194.39463414835058|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/290|BitToon Flag|Kid's Overalls|Allpeach Varitie|Blushy|None|Farmer Hat|Demon|None||Plastic|
193|🟢+125|BitToonDAO #40|194.18865481511372|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/40|Skateboard|Gradient Shirt|Sunset Rubie|None|Eyeglasses|Tribal Hat|Dreamer|Duckie||Plastic|
194|🟢+96|BitToonDAO #505|194.1351248457775|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/505|Double Chups|T-Shirt|Emerald Jettie|None|Goggles|Crown|Virus|Crow Beak||Jelly Bowl|
195|🟡|BitToonDAO #1754|193.91143837628925|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1754|Racket|None|Dusty Cyanie|None|Confused Glasses|Robinhood Hat|Bubble|Moustache||Mummy|
196|🟢+222|BitToonDAO #95|193.63427443569012|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/95|Guitar|Gradient Shirt|Dusty Cyanie|None|Eyeglasses|Tribal Hat|Pirate|Duckie||Plastic|
197|🔴-153|BitToonDAO #989|193.60466440291188|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/989|Devil Wings|Fur Coat|Ocean Canarie|None|Snorkeling Goggles|Chef Hat|Farmer|None||Jelly Bowl|
198|🟡|BitToonDAO #1554|193.455825590174|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1554|Racket|None|Black Matterie|None|Confused Glasses|Viking Hat|Prophet|Duckie||Mummy|
199|🔴-165|BitToonDAO #301|193.31658771483924|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/301|Angel Wings|None|Morning Galaxie|None|Confused Glasses|Robinhood Hat|Blockchain|Rainbow||Mummy|
200|🟡|BitToonDAO #1195|193.16379439116423|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1195|Racket|None|Morning Galaxie|None|Confused Glasses|Viking Hat|Bubble|Pacifier||Mummy|
201|🟢+55|BitToonDAO #292|193.09538445555637|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/292|Guitar|Kid's Overalls|Forest Pinkie|None|Thug Life|Hat|Seed|None||Jelly Bowl|
202|🟢+144|BitToonDAO #22|192.5654191912762|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/22|Devil Wings|Gradient Shirt|Morning Galaxie|None|Eyeglasses|Tribal Hat|Giant|Duckie||Plastic|
203|🟢+38|BitToonDAO #535|192.52861041069818|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/535|Oxygen Tank|Oriental Uniform|Black Matterie|None|Eyeglasses|Tengu Mask|Cash|None||Clay Dough|
204|🔴-137|BitToonDAO #431|192.51383106598288|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/431|Devil Wings|None|Black Matterie|None|Eyeglasses|Robinhood Hat|Believer|Rainbow||Mummy|
205|🟡|BitToonDAO #1377|192.35673199620436|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1377|Racket|None|Flamingo Zirconie|None|Confused Glasses|Robinhood Hat|Bull|Crow Beak||Mummy|
206|🔴-40|BitToonDAO #262|192.29814313071205|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/262|Double Chups|Leather Jacket|Sunset Rubie|None|None|Devil Horns|Coin|Bandage||Jelly Bowl|
207|🔴-166|BitToonDAO #372|192.26142553547098|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/372|RPG|Fur Coat|Allpeach Varitie|None|Snorkeling Goggles|Viking Hat|Empress|None||Jelly Bowl|
208|🟡|BitToonDAO #1055|191.86704556860357|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1055|Backpack|Oriental Uniform|Sunset Rubie|None|None|Crown|Bull|Cigar||Clay Dough|
209|🔴-29|BitToonDAO #240|191.7020318338578|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/240|Wooden Staff|Graduation Gown|Scalet Bluie|None|None|Chubby Unicorn|Tiger|None||Metal|
210|🟡|BitToonDAO #1788|191.63682544296256|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1788|Racket|None|Morning Galaxie|None|None|Football Helmet|Bubble|Pacifier||Mummy|
211|🔴-11|BitToonDAO #861|191.4181377039319|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/861|Skateboard|T-Shirt|Billiard Whitie|None|Cyclops|Bunny Ears|Pirate|Duckie||Ceramic|
212|🔴-190|BitToonDAO #734|191.16470302630063|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/734|Racket|None|Dusty Cyanie|None|None|Football Helmet|Giant|Moustache||Mummy|
