_rank|📈|_name|_score|_link|backdrop|clothing|color shade|emotion|eye|head|house of|mouth|name|texture|unique
1863|🔴-205|BitToonDAO #780|101.21720626853242|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/780|Butterfly Wings|Kid's Overalls|Flamingo Zirconie|None|None|Frog Head|Bull|None||Plastic|
1864|🔴-469|BitToonDAO #1059|101.20556704216204|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1059|Devil Wings|Leather Jacket|Elegant Goldie|None|None|Cat Earphones|Angel|None||Ceramic|
1865|🔴-350|BitToonDAO #480|101.11782658234351|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/480|Skateboard|Leather Jacket|Elegant Goldie|None|Cyclops|Undercut|Believer|None||Plastic|
1866|🔴-260|BitToonDAO #74|101.04559002489769|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/74|Guitar|Leather Jacket|Scalet Bluie|None|None|Undercut|Gold|Pipe||Jelly Bowl|
1867|🔴-569|BitToonDAO #1187|100.98936859324296|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1187|Devil Wings|Kid's Overalls|Morning Galaxie|None|Bozo Glasses|None|Farmer|None||Plastic|
1868|🔴-205|BitToonDAO #811|100.94988937489974|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/811|Butterfly Wings|None|Flamingo Zirconie|None|None|Farmer Hat|Tiger|None||Plastic|
1869|🔴-424|BitToonDAO #450|100.9343206399532|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/450|Double Chups|T-Shirt|Silver Lavandie|None|Cyclops|Undercut|Cash|None||Jelly Bowl|
1870|🟡|BitToonDAO #1995|100.89068618049784|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1995|Oxygen Tank|Leather Jacket|Ocean Canarie|None|None|Cat Earphones|Media|None||Metal|
1871|🔴-817|BitToonDAO #1241|100.86467716206589|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1241|Devil Wings|Kid's Overalls|Dusty Cyanie|None|None|None|Bank|Lollipop||Plastic|
1872|🔴-213|BitToonDAO #38|100.76983999964374|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/38|BitToon Flag|None|Emerald Jettie|None|None|Pumpkin Head|Bank|None||Plastic|
1873|🟡|BitToonDAO #1936|100.72277793191587|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1936|BitToon Flag|Kid's Overalls|Dusty Cyanie|None|None|None|Cash|Lollipop||Plastic|
1874|🔴-192|BitToonDAO #350|100.68454174765195|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/350|RPG|None|Dusty Cyanie|None|Eye Pad|Pirate Hat|Dragon|None||Plastic|
1875|🔴-613|BitToonDAO #541|100.57205626004404|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/541|Double Chups|T-Shirt|Forest Pinkie|None|None|Witch Hat|Empress|Pipe||Plastic|
1876|🟡|BitToonDAO #2049|100.48655312198355|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2049|Double Chups|None|Emerald Jettie|None|None|Viking Hat|Cash|None||Ceramic|
1877|🔴-170|BitToonDAO #933|100.43052284859608|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/933|Butterfly Wings|T-Shirt|Dusty Cyanie|None|None|Pumpkin Head|Phoenix|None||Plastic|
1878|🔴-450|BitToonDAO #273|100.33043758701035|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/273|Devil Wings|Leather Jacket|Elegant Goldie|None|None|Undercut|Cash|None||Ceramic|
1879|🔴-565|BitToonDAO #1635|100.30750038315676|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1635|Double Chups|Kid's Overalls|Sunset Rubie|None|Bozo Glasses|None|Dragon|None||Plastic|
1880|🔴-179|BitToonDAO #1324|100.21305344461216|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1324|Butterfly Wings|Kid's Overalls|Forest Pinkie|None|None|Frog Head|Dragon|None||Plastic|
1881|🔴-178|BitToonDAO #469|100.04057187213058|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/469|Butterfly Wings|Kid's Overalls|Forest Pinkie|None|None|Chubby Unicorn|Dragon|None||Plastic|
1882|🔴-418|BitToonDAO #1699|100.00053305021098|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1699|Backpack|Leather Jacket|Elegant Goldie|None|None|Cat Earphones|Gold|None||Ceramic|
1883|🔴-487|BitToonDAO #740|99.90683775665367|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/740|Backpack|Kid's Overalls|Morning Galaxie|None|None|None|Bank|Pipe||Plastic|
1884|🟡|BitToonDAO #1900|99.90568344717492|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1900|Oxygen Tank|Kid's Overalls|Forest Pinkie|None|None|Cat Earphones|Pirate|None||Plastic|
1885|🟡|BitToonDAO #2007|99.882292966104|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2007|Backpack|None|Elegant Goldie|None|None|Pompadour|Believer|None||Plastic|
1886|🔴-232|BitToonDAO #593|99.87498039687685|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/593|RPG|Kid's Overalls|Scalet Bluie|None|None|Frog Head|Phoenix|None||Ceramic|
1887|🟡|BitToonDAO #1947|99.85559851455085|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1947|Butterfly Wings|Leather Jacket|Dusty Cyanie|None|None|Witch Hat|Queen|Pipe||Plastic|
1888|🟡|BitToonDAO #1931|99.79716080103516|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1931|Devil Wings|Kid's Overalls|Sunset Rubie|None|Bozo Glasses|None|Queen|None||Plastic|
1889|🔴-245|BitToonDAO #151|99.76300866201805|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/151|Oxygen Tank|Superstar Sweater|Emerald Jettie|None|None|Reindeer Hoodie|Farmer|None||Plastic|
1890|🔴-209|BitToonDAO #1408|99.75361936462214|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1408|Backpack|Leather Jacket|Sunset Rubie|None|None|Pumpkin Head|Virus|None||Plastic|
1891|🔴-518|BitToonDAO #85|99.75119163119201|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/85|Double Chups|Kid's Overalls|Black Matterie|None|None|Cat Earphones|Turtle|None||Jelly Bowl|
1892|🔴-591|BitToonDAO #221|99.73311433982828|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/221|Guitar|Leather Jacket|Morning Galaxie|None|Bozo Glasses|None|Bear|None||Plastic|
1893|🔴-197|BitToonDAO #767|99.68935952917876|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/767|Double Chups|T-Shirt|Elegant Goldie|None|Cyclops|Crown|Gold|None||Plastic|
1894|🔴-541|BitToonDAO #1502|99.65519438453894|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1502|Oxygen Tank|T-Shirt|Dusty Cyanie|None|Bozo Glasses|None|Bank|None||Plastic|
1895|🔴-314|BitToonDAO #669|99.63600628165092|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/669|Skateboard|None|Elegant Goldie|None|None|Cat Earphones|Officer|None||Plastic|
1896|🟡|BitToonDAO #1876|99.62464283366882|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1876|RPG|Leather Jacket|Elegant Goldie|None|None|Pompadour|Angel|None||Plastic|
1897|🔴-268|BitToonDAO #36|99.60331898789727|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/36|Double Chups|Leather Jacket|Dusty Cyanie|None|None|Chubby Unicorn|Demon|None||Metal|
1898|🔴-312|BitToonDAO #256|99.52282044024031|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/256|Backpack|Leather Jacket|Elegant Goldie|None|None|Undercut|Virus|None||Ceramic|
1899|🔴-228|BitToonDAO #1724|99.51506923938705|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1724|Double Chups|Kid's Overalls|Forest Pinkie|None|None|Lovelove Headband|King|None||Plastic|
1900|🔴-270|BitToonDAO #651|99.51273962546395|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/651|Guitar|None|Sunset Rubie|None|None|Farmer Hat|Giant|None||Metal|
1901|🔴-322|BitToonDAO #120|99.50024992047025|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/120|Guitar|Leather Jacket|Scalet Bluie|None|None|Undercut|Coin|Duckie||Jelly Bowl|
1902|🔴-212|BitToonDAO #1180|99.48874782778795|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1180|Guitar|None|Silver Lavandie|None|None|Frog Head|Dragon|None||Metal|
1903|🔴-266|BitToonDAO #980|99.42825557499623|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/980|BitToon Flag|T-Shirt|Forest Pinkie|None|None|Pompadour|Blockchain|None||Plastic|
1904|🔴-235|BitToonDAO #367|99.38819497553827|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/367|Butterfly Wings|T-Shirt|Dusty Cyanie|None|Eyeglasses|Lovelove Headband|Seed|None||Plastic|
1905|🔴-253|BitToonDAO #50|99.27170423565832|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/50|Devil Wings|T-Shirt|Ocean Canarie|None|None|Lovelove Headband|Demon|None||Jelly Bowl|
1906|🟡|BitToonDAO #2067|99.22398268028421|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2067|BitToon Flag|Kid's Overalls|Morning Galaxie|None|Bozo Glasses|None|Gold|None||Plastic|
1907|🔴-530|BitToonDAO #1427|99.21399153185497|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1427|Backpack|Oriental Uniform|Ocean Canarie|None|None|Farmer Hat|Empress|None||Plastic|
1908|🔴-305|BitToonDAO #830|99.20658099741466|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/830|Devil Wings|Leather Jacket|Ocean Canarie|None|None|Farmer Hat|Pirate|None||Plastic|
1909|🔴-403|BitToonDAO #671|99.17025740710237|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/671|Guitar|Count|Flamingo Zirconie|None|None|Cat Earphones|Gold|None||Plastic|
1910|🔴-257|BitToonDAO #665|99.13008554994214|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/665|Butterfly Wings|Leather Jacket|Morning Galaxie|None|None|Reindeer Hoodie|Bubble|None||Plastic|
1911|🔴-205|BitToonDAO #504|99.0463418870123|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/504|Butterfly Wings|Kid's Overalls|Flamingo Zirconie|None|None|Farmer Hat|Angel|None||Plastic|
1912|🔴-382|BitToonDAO #663|99.04006409144587|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/663|Skateboard|Count|Sunset Rubie|None|None|Undercut|Government|None||Plastic|
1913|🔴-346|BitToonDAO #320|99.03081374267155|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/320|Devil Wings|Count|Morning Galaxie|None|None|Frog Head|Cash|None||Plastic|
1914|🔴-254|BitToonDAO #402|98.98804221236001|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/402|Double Chups|Kid's Overalls|Forest Pinkie|None|None|Chubby Unicorn|Demon|None||Plastic|
1915|🔴-216|BitToonDAO #1749|98.98704328957906|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1749|Devil Wings|None|Forest Pinkie|None|None|Reindeer Hoodie|Bull|None||Plastic|
1916|🔴-555|BitToonDAO #1434|98.974176000396|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1434|RPG|Count|Sunset Rubie|None|None|Cat Earphones|Giant|None||Plastic|
1917|🔴-250|BitToonDAO #1315|98.96373571690158|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1315|Double Chups|Kid's Overalls|Elegant Goldie|None|None|Pompadour|Bank|None||Plastic|
1918|🔴-256|BitToonDAO #502|98.96273679412064|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/502|RPG|None|Elegant Goldie|None|None|Pompadour|Bank|None||Plastic|
1919|🔴-245|BitToonDAO #48|98.92487051696304|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/48|Guitar|Kid's Overalls|Morning Galaxie|None|None|Farmer Hat|Knight|Duckie||Plastic|
1919|🔴-245|BitToonDAO #1590|98.92487051696304|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1590|Guitar|Kid's Overalls|Morning Galaxie|None|None|Farmer Hat|Angel|Duckie||Plastic|
1921|🔴-515|BitToonDAO #177|98.82364522103394|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/177|RPG|Kid's Overalls|Sunset Rubie|None|None|None|Phoenix|Pipe||Plastic|
1922|🔴-325|BitToonDAO #1076|98.81102724081659|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1076|Oxygen Tank|Leather Jacket|Ocean Canarie|None|None|Reindeer Hoodie|Bot|None||Plastic|
1923|🔴-259|BitToonDAO #441|98.6494381402718|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/441|Devil Wings|Leather Jacket|Ocean Canarie|None|None|Lovelove Headband|Prophet|None||Plastic|
1924|🔴-191|BitToonDAO #1743|98.57299111657899|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1743|Double Chups|None|Morning Galaxie|None|Eye Pad|Pirate Hat|Seed|None||Plastic|
1925|🔴-249|BitToonDAO #1708|98.5361996321252|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1708|Guitar|Kid's Overalls|Elegant Goldie|None|None|Pompadour|Market|None||Plastic|
1926|🔴-313|BitToonDAO #1036|98.49795102595702|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1036|Oxygen Tank|T-Shirt|Forest Pinkie|None|None|Reindeer Hoodie|Bot|None||Plastic|
1927|🔴-250|BitToonDAO #1440|98.32388217884515|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1440|Backpack|Kid's Overalls|Ocean Canarie|None|None|Reindeer Hoodie|Prophet|None||Plastic|
1928|🔴-240|BitToonDAO #440|98.22592230973335|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/440|BitToon Flag|None|Elegant Goldie|None|None|Pompadour|Chef|None||Plastic|
1929|🔴-278|BitToonDAO #522|98.22005925716054|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/522|Butterfly Wings|Peony Shirt|Scalet Bluie|None|None|Farmer Hat|Turtle|None||Plastic|
1930|🔴-274|BitToonDAO #1428|98.15998449362434|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1428|Double Chups|Kid's Overalls|Forest Pinkie|None|None|Farmer Hat|Government|None||Plastic|
1931|🔴-458|BitToonDAO #765|97.96978757232336|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/765|Devil Wings|Peony Shirt|Dusty Cyanie|None|None|Cat Earphones|Vampire|None||Plastic|
1932|🔴-535|BitToonDAO #620|97.92205499637862|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/620|Backpack|Kid's Overalls|Scalet Bluie|None|None|Chubby Unicorn|Queen|None||Ceramic|
1933|🔴-394|BitToonDAO #1040|97.916913241421|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1040|Backpack|Leather Jacket|Autumn Lillie|None|None|Witch Hat|Dragon|None||Plastic|
1934|🔴-315|BitToonDAO #460|97.83506097774877|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/460|Guitar|T-Shirt|Ocean Canarie|None|None|Witch Hat|Blockchain|Pipe||Plastic|
1935|🔴-251|BitToonDAO #917|97.68800707988713|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/917|Devil Wings|Count|Morning Galaxie|None|None|Reindeer Hoodie|Angel|None||Plastic|
1936|🔴-348|BitToonDAO #1367|97.65460707488128|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1367|Double Chups|Kid's Overalls|Scalet Bluie|None|None|Witch Hat|Demon|None||Ceramic|
1937|🔴-558|BitToonDAO #1715|97.65435393651425|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1715|BitToon Flag|T-Shirt|Dusty Cyanie|None|Bozo Glasses|None|Angel|None||Plastic|
1938|🔴-230|BitToonDAO #1336|97.49280585118149|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1336|BitToon Flag|Kid's Overalls|Morning Galaxie|None|None|Reindeer Hoodie|Miner|Duckie||Plastic|
1939|🔴-228|BitToonDAO #412|97.43864487947853|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/412|Devil Wings|Leather Jacket|Ocean Canarie|None|None|Chubby Unicorn|King|None||Plastic|
1940|🔴-546|BitToonDAO #1102|97.40791283376768|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1102|Backpack|None|Morning Galaxie|None|None|Farmer Hat|Empress|None||Ceramic|
1941|🔴-225|BitToonDAO #1042|97.34281645366276|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1042|Double Chups|Peony Shirt|Scalet Bluie|None|None|Reindeer Hoodie|Chef|None||Plastic|
1942|🔴-245|BitToonDAO #1607|97.3369285344742|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1607|BitToon Flag|Oriental Uniform|Silver Lavandie|None|None|Reindeer Hoodie|Coin|None||Plastic|
1943|🟡|BitToonDAO #1942|97.24469839414259|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1942|Double Chups|Leather Jacket|Autumn Lillie|None|None|Viking Hat|Media|None||Plastic|
1944|🔴-283|BitToonDAO #888|97.09978784728658|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/888|Butterfly Wings|Kid's Overalls|Forest Pinkie|None|None|Witch Hat|Knight|None||Plastic|
1945|🔴-322|BitToonDAO #116|97.0156216879249|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/116|Devil Wings|Kid's Overalls|Flamingo Zirconie|None|None|Reindeer Hoodie|Bot|None||Plastic|
1946|🔴-223|BitToonDAO #1740|96.96263633956193|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1740|BitToon Flag|None|Sunset Rubie|None|None|Frog Head|Phoenix|None||Metal|
1947|🔴-522|BitToonDAO #766|96.95135292169245|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/766|Oxygen Tank|None|Elegant Goldie|None|None|Pompadour|Queen|None||Plastic|
1948|🔴-236|BitToonDAO #639|96.93934374430673|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/639|BitToon Flag|Count|Morning Galaxie|None|None|Farmer Hat|Dragon|None||Plastic|
1949|🔴-308|BitToonDAO #634|96.83244960572573|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/634|Devil Wings|T-Shirt|Ocean Canarie|None|None|Chubby Unicorn|Cash|None||Jelly Bowl|
1950|🔴-256|BitToonDAO #1657|96.78540857746832|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1657|Double Chups|Count|Morning Galaxie|None|None|Frog Head|Coin|None||Plastic|
1951|🔴-233|BitToonDAO #1160|96.77307637624226|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1160|Double Chups|None|Elegant Goldie|None|None|Pompadour|Farmer|None||Plastic|
1952|🔴-231|BitToonDAO #866|96.74468189743016|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/866|Guitar|Kid's Overalls|Morning Galaxie|None|None|Chubby Unicorn|Dragon|Duckie||Plastic|
1953|🔴-262|BitToonDAO #743|96.73562681718552|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/743|Butterfly Wings|None|Silver Lavandie|None|None|Chubby Unicorn|Believer|None||Plastic|
1954|🔴-227|BitToonDAO #1152|96.73218085691126|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1152|Backpack|None|Flamingo Zirconie|None|None|Reindeer Hoodie|Bull|None||Plastic|
1955|🔴-312|BitToonDAO #435|96.72466800420189|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/435|Oxygen Tank|Leather Jacket|Emerald Jettie|None|None|Chubby Unicorn|Believer|None||Jelly Bowl|
1956|🟡|BitToonDAO #2004|96.71814197899411|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/2004|Oxygen Tank|Kid's Overalls|Scalet Bluie|None|None|Cat Earphones|Queen|None||Ceramic|
1957|🔴-252|BitToonDAO #778|96.7152302833175|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/778|Butterfly Wings|Kid's Overalls|Scalet Bluie|None|None|Farmer Hat|Demon|None||Plastic|
1957|🔴-228|BitToonDAO #918|96.7152302833175|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/918|Butterfly Wings|Kid's Overalls|Scalet Bluie|None|None|Farmer Hat|Vampire|None||Plastic|
1959|🔴-228|BitToonDAO #471|96.68724400814698|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/471|Butterfly Wings|None|Silver Lavandie|None|None|Lovelove Headband|Knight|None||Plastic|
1960|🔴-208|BitToonDAO #386|96.67709868690243|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/386|BitToon Flag|None|Emerald Jettie|None|None|Chubby Unicorn|Officer|None||Plastic|
1961|🔴-757|BitToonDAO #166|96.62000841924215|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/166|Double Chups|Leather Jacket|Ocean Canarie|None|None|Witch Hat|Media|None||Metal|
1962|🟡|BitToonDAO #1905|96.53384091700887|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1905|RPG|T-Shirt|Forest Pinkie|None|None|Viking Hat|Pirate|None||Plastic|
1963|🔴-206|BitToonDAO #1269|96.40330108583687|https://opensea.io/assets/ethereum/0xf488a1ac7aadd80755ae4f081a67e1e85820a8c3/1269|RPG|Kid's Overalls|Morning Galaxie|None|None|Farmer Hat|Officer|None||Plastic|
