rank|name|score|link|Background Color|Ghost Name|Ghost Type|Ghost Level
1479|Thai Ghosts Farming #4275|72.3126788268719|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4275.png|Blue-Violet|Phi Huakwad|Headheld Ghost|Uncommon
1482|Thai Ghosts Farming #1115|72.20861947141555|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1115.png|Light-Yellow|Phi Huakwad|Headheld Ghost|Uncommon
1482|Thai Ghosts Farming #2731|72.20861947141555|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2731.png|Light-Yellow|Phi Huakwad|Headheld Ghost|Uncommon
1482|Thai Ghosts Farming #2868|72.20861947141555|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2868.png|Hot-Pink|Phi Huakwad|Headheld Ghost|Uncommon
1482|Thai Ghosts Farming #3007|72.20861947141555|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3007.png|Hot-Pink|Phi Huakwad|Headheld Ghost|Uncommon
1482|Thai Ghosts Farming #3514|72.20861947141555|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3514.png|Light-Yellow|Phi Huakwad|Headheld Ghost|Uncommon
1487|Thai Ghosts Farming #1625|72.10588994797781|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1625.png|Sky-Blue|Phi Huakwad|Headheld Ghost|Uncommon
1487|Thai Ghosts Farming #4020|72.10588994797781|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4020.png|Sky-Blue|Phi Huakwad|Headheld Ghost|Uncommon
1489|Thai Ghosts Farming #1079|71.94413377642154|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1079.png|Light-Pink|Sambhawesi|Creepy Ghost|Common
1489|Thai Ghosts Farming #1426|71.94413377642154|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1426.png|Light-Pink|Sambhawesi|Creepy Ghost|Common
1489|Thai Ghosts Farming #1867|71.94413377642154|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1867.png|Light-Pink|Sambhawesi|Creepy Ghost|Common
1489|Thai Ghosts Farming #2262|71.94413377642154|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2262.png|Light-Pink|Sambhawesi|Creepy Ghost|Common
1489|Thai Ghosts Farming #2442|71.94413377642154|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2442.png|Light-Pink|Sambhawesi|Creepy Ghost|Common
1489|Thai Ghosts Farming #4994|71.94413377642154|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4994.png|Light-Pink|Sambhawesi|Creepy Ghost|Common
1495|Thai Ghosts Farming #1085|71.89450599902372|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1085.png|Cyan|Phi Pret|Hungry Ghost|Common
1495|Thai Ghosts Farming #1280|71.89450599902372|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1280.png|Cyan|Phi Pret|Hungry Ghost|Common
1495|Thai Ghosts Farming #1290|71.89450599902372|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1290.png|Cyan|Phi Pret|Hungry Ghost|Common
1495|Thai Ghosts Farming #1410|71.89450599902372|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1410.png|Cyan|Phi Pret|Hungry Ghost|Common
1495|Thai Ghosts Farming #1744|71.89450599902372|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1744.png|Cyan|Phi Pret|Hungry Ghost|Common
1495|Thai Ghosts Farming #1769|71.89450599902372|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1769.png|Cyan|Phi Pret|Hungry Ghost|Common
1495|Thai Ghosts Farming #3093|71.89450599902372|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3093.png|Cyan|Phi Pret|Hungry Ghost|Common
1495|Thai Ghosts Farming #3408|71.89450599902372|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3408.png|Cyan|Phi Pret|Hungry Ghost|Common
1495|Thai Ghosts Farming #3577|71.89450599902372|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3577.png|Cyan|Phi Pret|Hungry Ghost|Common
1495|Thai Ghosts Farming #3935|71.89450599902372|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3935.png|Cyan|Phi Pret|Hungry Ghost|Common
1495|Thai Ghosts Farming #4008|71.89450599902372|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4008.png|Cyan|Phi Pret|Hungry Ghost|Common
1495|Thai Ghosts Farming #4111|71.89450599902372|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4111.png|Cyan|Phi Pret|Hungry Ghost|Common
1495|Thai Ghosts Farming #4714|71.89450599902372|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4714.png|Cyan|Phi Pret|Hungry Ghost|Common
1495|Thai Ghosts Farming #4726|71.89450599902372|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4726.png|Cyan|Phi Pret|Hungry Ghost|Common
1509|Thai Ghosts Farming #1031|71.62444307391999|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1031.png|Red|Sambhawesi|Creepy Ghost|Uncommon
1509|Thai Ghosts Farming #2856|71.62444307391999|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2856.png|Red|Sambhawesi|Creepy Ghost|Uncommon
1509|Thai Ghosts Farming #4913|71.62444307391999|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4913.png|Red|Sambhawesi|Creepy Ghost|Uncommon
1512|Thai Ghosts Farming #76|71.58716490087426|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/76.png|Medium-Slate-Blue|Phi Porp|Fusty Ghost|Common
1512|Thai Ghosts Farming #828|71.58716490087426|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/828.png|Medium-Slate-Blue|Phi Porp|Fusty Ghost|Common
1512|Thai Ghosts Farming #979|71.58716490087426|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/979.png|Medium-Slate-Blue|Phi Porp|Fusty Ghost|Common
1512|Thai Ghosts Farming #1214|71.58716490087426|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1214.png|Medium-Slate-Blue|Phi Porp|Fusty Ghost|Common
1512|Thai Ghosts Farming #1486|71.58716490087426|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1486.png|Medium-Slate-Blue|Phi Porp|Fusty Ghost|Common
1512|Thai Ghosts Farming #3298|71.58716490087426|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3298.png|Medium-Slate-Blue|Phi Porp|Fusty Ghost|Common
1518|Thai Ghosts Farming #1166|71.45665342468021|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1166.png|Lemon|Phi Huakwad|Headheld Ghost|Common
1518|Thai Ghosts Farming #1170|71.45665342468021|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1170.png|Lemon|Phi Huakwad|Headheld Ghost|Common
1518|Thai Ghosts Farming #1707|71.45665342468021|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1707.png|Lemon|Phi Huakwad|Headheld Ghost|Common
1518|Thai Ghosts Farming #1851|71.45665342468021|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1851.png|Lemon|Phi Huakwad|Headheld Ghost|Common
1518|Thai Ghosts Farming #2485|71.45665342468021|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2485.png|Lemon|Phi Huakwad|Headheld Ghost|Common
1518|Thai Ghosts Farming #3736|71.45665342468021|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3736.png|Lemon|Phi Huakwad|Headheld Ghost|Common
1518|Thai Ghosts Farming #4335|71.45665342468021|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4335.png|Lemon|Phi Huakwad|Headheld Ghost|Common
1525|Thai Ghosts Farming #2703|71.39146503210044|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2703.png|Crimson|Sambhawesi|Creepy Ghost|Uncommon
1525|Thai Ghosts Farming #3287|71.39146503210044|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3287.png|Crimson|Sambhawesi|Creepy Ghost|Uncommon
1525|Thai Ghosts Farming #4982|71.39146503210044|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4982.png|Crimson|Sambhawesi|Creepy Ghost|Uncommon
1528|Thai Ghosts Farming #69|71.31845552528829|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/69.png|Blue|Phi Huakwad|Headheld Ghost|Common
1528|Thai Ghosts Farming #803|71.31845552528829|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/803.png|Blue|Phi Huakwad|Headheld Ghost|Common
1528|Thai Ghosts Farming #1270|71.31845552528829|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1270.png|Blue|Phi Huakwad|Headheld Ghost|Common
1528|Thai Ghosts Farming #1626|71.31845552528829|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1626.png|Blue|Phi Huakwad|Headheld Ghost|Common
1528|Thai Ghosts Farming #1920|71.31845552528829|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1920.png|Blue|Phi Huakwad|Headheld Ghost|Common
1528|Thai Ghosts Farming #2293|71.31845552528829|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2293.png|Blue|Phi Huakwad|Headheld Ghost|Common
1534|Thai Ghosts Farming #1530|71.22917122972805|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1530.png|Cyan|Phi Taboau|Eyeless Ghost|Common
1534|Thai Ghosts Farming #2089|71.22917122972805|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2089.png|Cyan|Phi Taboau|Eyeless Ghost|Common
1534|Thai Ghosts Farming #2439|71.22917122972805|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2439.png|Cyan|Phi Taboau|Eyeless Ghost|Common
1534|Thai Ghosts Farming #3067|71.22917122972805|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3067.png|Cyan|Phi Taboau|Eyeless Ghost|Common
1534|Thai Ghosts Farming #3291|71.22917122972805|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3291.png|Cyan|Phi Taboau|Eyeless Ghost|Common
1534|Thai Ghosts Farming #3613|71.22917122972805|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3613.png|Cyan|Phi Taboau|Eyeless Ghost|Common
1534|Thai Ghosts Farming #3809|71.22917122972805|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3809.png|Cyan|Phi Taboau|Eyeless Ghost|Common
1534|Thai Ghosts Farming #4547|71.22917122972805|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4547.png|Cyan|Phi Taboau|Eyeless Ghost|Common
1534|Thai Ghosts Farming #4583|71.22917122972805|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4583.png|Cyan|Phi Taboau|Eyeless Ghost|Common
1543|Thai Ghosts Farming #5|71.18228994794623|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/5.png|Deep-Pink|Phi Huakwad|Headheld Ghost|Common
1543|Thai Ghosts Farming #1360|71.18228994794623|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1360.png|Deep-Pink|Phi Huakwad|Headheld Ghost|Common
1543|Thai Ghosts Farming #3780|71.18228994794623|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3780.png|Deep-Pink|Phi Huakwad|Headheld Ghost|Common
1543|Thai Ghosts Farming #3945|71.18228994794623|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3945.png|Deep-Pink|Phi Huakwad|Headheld Ghost|Common
1547|Thai Ghosts Farming #716|71.03308688668987|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/716.png|Orange-Chocolate|Phi Porp|Fusty Ghost|Common
1547|Thai Ghosts Farming #1761|71.03308688668987|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1761.png|Orange-Chocolate|Phi Porp|Fusty Ghost|Common
1547|Thai Ghosts Farming #2429|71.03308688668987|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2429.png|Orange-Chocolate|Phi Porp|Fusty Ghost|Common
1547|Thai Ghosts Farming #3135|71.03308688668987|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3135.png|Orange-Chocolate|Phi Porp|Fusty Ghost|Common
1547|Thai Ghosts Farming #4133|71.03308688668987|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4133.png|Orange-Chocolate|Phi Porp|Fusty Ghost|Common
1547|Thai Ghosts Farming #4214|71.03308688668987|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4214.png|Orange-Chocolate|Phi Porp|Fusty Ghost|Common
1547|Thai Ghosts Farming #4541|71.03308688668987|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4541.png|Orange-Chocolate|Phi Porp|Fusty Ghost|Common
1547|Thai Ghosts Farming #4746|71.03308688668987|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4746.png|Orange-Chocolate|Phi Porp|Fusty Ghost|Common
1555|Thai Ghosts Farming #489|71.02973527245507|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/489.png|Cyan|Phi TayHong|Accidented Ghost|Common
1555|Thai Ghosts Farming #2113|71.02973527245507|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2113.png|Cyan|Phi TayHong|Accidented Ghost|Common
1555|Thai Ghosts Farming #2188|71.02973527245507|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2188.png|Cyan|Phi TayHong|Accidented Ghost|Common
1555|Thai Ghosts Farming #2564|71.02973527245507|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2564.png|Cyan|Phi TayHong|Accidented Ghost|Common
1555|Thai Ghosts Farming #2774|71.02973527245507|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2774.png|Cyan|Phi TayHong|Accidented Ghost|Common
1555|Thai Ghosts Farming #3264|71.02973527245507|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3264.png|Cyan|Phi TayHong|Accidented Ghost|Common
1555|Thai Ghosts Farming #3835|71.02973527245507|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3835.png|Cyan|Phi TayHong|Accidented Ghost|Common
1555|Thai Ghosts Farming #4045|71.02973527245507|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4045.png|Cyan|Phi TayHong|Accidented Ghost|Common
1555|Thai Ghosts Farming #4261|71.02973527245507|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4261.png|Cyan|Phi TayHong|Accidented Ghost|Common
1555|Thai Ghosts Farming #4434|71.02973527245507|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4434.png|Cyan|Phi TayHong|Accidented Ghost|Common
1555|Thai Ghosts Farming #4874|71.02973527245507|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4874.png|Cyan|Phi TayHong|Accidented Ghost|Common
1566|Thai Ghosts Farming #2186|70.64726311051393|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2186.png|Light-Sea-Green|Phi Phray|Underwater Ghost|Uncommon
1566|Thai Ghosts Farming #3228|70.64726311051393|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3228.png|Light-Sea-Green|Phi Phray|Underwater Ghost|Uncommon
1566|Thai Ghosts Farming #3625|70.64726311051393|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3625.png|Light-Sea-Green|Phi Phray|Underwater Ghost|Uncommon
1566|Thai Ghosts Farming #4202|70.64726311051393|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4202.png|Light-Sea-Green|Phi Phray|Underwater Ghost|Uncommon
1570|Thai Ghosts Farming #2068|70.62354226319034|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2068.png|Blue-Violet|Sambhawesi|Creepy Ghost|Uncommon
1570|Thai Ghosts Farming #2264|70.62354226319034|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2264.png|Blue-Violet|Sambhawesi|Creepy Ghost|Uncommon
1570|Thai Ghosts Farming #3651|70.62354226319034|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3651.png|Blue-Violet|Sambhawesi|Creepy Ghost|Uncommon
1570|Thai Ghosts Farming #4366|70.62354226319034|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4366.png|Blue-Violet|Sambhawesi|Creepy Ghost|Uncommon
1570|Thai Ghosts Farming #4568|70.62354226319034|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4568.png|Blue-Violet|Sambhawesi|Creepy Ghost|Uncommon
1575|Thai Ghosts Farming #106|70.54515448888478|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/106.png|Yellow-Green|Phi Porp|Fusty Ghost|Uncommon
1575|Thai Ghosts Farming #483|70.54515448888478|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/483.png|Yellow-Green|Phi Porp|Fusty Ghost|Uncommon
1575|Thai Ghosts Farming #2349|70.54515448888478|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2349.png|Yellow-Green|Phi Porp|Fusty Ghost|Uncommon
1575|Thai Ghosts Farming #2766|70.54515448888478|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2766.png|Yellow-Green|Phi Porp|Fusty Ghost|Uncommon
1579|Thai Ghosts Farming #589|70.51948290773399|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/589.png|Hot-Pink|Sambhawesi|Creepy Ghost|Uncommon
1579|Thai Ghosts Farming #1007|70.51948290773399|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1007.png|Hot-Pink|Sambhawesi|Creepy Ghost|Uncommon
1579|Thai Ghosts Farming #1344|70.51948290773399|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1344.png|Hot-Pink|Sambhawesi|Creepy Ghost|Uncommon
1579|Thai Ghosts Farming #1508|70.51948290773399|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1508.png|Hot-Pink|Sambhawesi|Creepy Ghost|Uncommon
1579|Thai Ghosts Farming #1825|70.51948290773399|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/1825.png|Light-Yellow|Sambhawesi|Creepy Ghost|Uncommon
1579|Thai Ghosts Farming #3494|70.51948290773399|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3494.png|Light-Yellow|Sambhawesi|Creepy Ghost|Uncommon
1579|Thai Ghosts Farming #3579|70.51948290773399|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3579.png|Light-Yellow|Sambhawesi|Creepy Ghost|Uncommon
1579|Thai Ghosts Farming #4267|70.51948290773399|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4267.png|Light-Yellow|Sambhawesi|Creepy Ghost|Uncommon
1579|Thai Ghosts Farming #4573|70.51948290773399|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/4573.png|Hot-Pink|Sambhawesi|Creepy Ghost|Uncommon
1588|Thai Ghosts Farming #3542|70.41675338429624|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3542.png|Sky-Blue|Sambhawesi|Creepy Ghost|Uncommon
1588|Thai Ghosts Farming #3589|70.41675338429624|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3589.png|Sky-Blue|Sambhawesi|Creepy Ghost|Uncommon
1588|Thai Ghosts Farming #3791|70.41675338429624|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/3791.png|Sky-Blue|Sambhawesi|Creepy Ghost|Uncommon
1591|Thai Ghosts Farming #2265|70.37213087992167|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2265.png|Yellow|Phi Porp|Fusty Ghost|Common
1591|Thai Ghosts Farming #2891|70.37213087992167|https://cloudflare-ipfs.com/ipfs/bafybeico3kuczc67wj7kracsagie4luzk2wq3ya6oxubwsqqo6lbadmgle/2891.png|Yellow|Phi Porp|Fusty Ghost|Common
