rank|📈|name|score|link|background|body|clothes|eyewear|head|mouth
788|🔴-10|Nerd Ape Dao #278|129.0273907841212|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/278|Blue|White|Brown vest|Round Glasses|Adventure hat|Close
789|🔴-10|Nerd Ape Dao #572|129.00057107643315|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/572|Blue|Light brown|Sheriff|Dizzy|Fastfood|Grin
790|🔴-5|Nerd Ape Dao #1211|128.96302365821964|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1211|Green mint|White|Pink hoodie|Demon|Adventure hat|Open
791|🟢+9|Nerd Ape Dao #566|128.94745616597254|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/566|Blue|Gold|Black jacket|Dizzy|White bucket hat|Smile
792|🟢+9|Nerd Ape Dao #768|128.9470986304399|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/768|Beige|White|Black tee|Round Glasses|Demon horns|Gold Grillz
793|🔴-7|Nerd Ape Dao #718|128.91268825337926|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/718|Red|Dark brown|Sheriff|Cyberpunk|Gold hair|Open
794|🔴-33|Nerd Ape Dao #1253|128.90008588461743|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1253|Green mint|Black|Brown jacket|Sleepy|Adventure hat|Cigar
795|🟢+14|Nerd Ape Dao #139|128.89953810773324|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/139|Pink|Water|White singlet|Faded|Pirate hat|Open
796|🟢+3|Nerd Ape Dao #828|128.8982744239887|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/828|Pink|Light brown|White singlet|X|Blue headscarf|Candy
797|🔴-3|Nerd Ape Dao #215|128.88416513235694|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/215|Blue|Pink|None|Sleepy|None|Tongue_out
798|🟢+4|Nerd Ape Dao #112|128.87877517412528|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/112|Pink|Dark brown|Hawaii|Angry|Rasta hat|Gum
799|🔴-9|Nerd Ape Dao #80|128.87811941382202|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/80|Beige|Tiger|Sheriff|Heart|Green beret|Burger
800|🟢+3|Nerd Ape Dao #1237|128.867079766208|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1237|Yellow|Pink|Overalls|Red Cat|Blue cap|Grillz
801|🟢+6|Nerd Ape Dao #1350|128.85537502335177|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1350|Blue|Red|White fur|Oneeye|Apple|Tongue_out
802|🟢+4|Nerd Ape Dao #951|128.8342105875105|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/951|Yellow|Gray|Rasta hawaii|Wide_eyes|Staw hat|Sneaky
803|🟢+1|Nerd Ape Dao #674|128.7926054683837|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/674|Green mint|Tiger|White fur|X|Green beret|Burger
804|🔴-8|Nerd Ape Dao #173|128.76490557106146|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/173|Yellow|Dark brown|Pink hoodie|Shy|White bucket hat|Open
805|🔴-10|Nerd Ape Dao #831|128.75746407799116|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/831|Yellow|Black|Tuxedo|Cyberpunk|None|Cigar
806|🔴-14|Nerd Ape Dao #1088|128.75198651084196|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1088|Green mint|Black|Black suit|Round Glasses|Adventure hat|420
807|🔴-2|Nerd Ape Dao #686|128.71197704028123|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/686|Pink|Gray|Red singlet|Fasion|Rose headscarf|Tongue_out
808|🟢+2|Nerd Ape Dao #963|128.6419743377716|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/963|Beige|Gray|Black hoodie|Black Nerd|Green beanie|Mouchet
809|🔴-11|Nerd Ape Dao #806|128.5974698481232|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/806|Pink|Black|Fastfood|Red Cat|Newsboy cap|Pipe
810|🟢+12|Nerd Ape Dao #1218|128.54860088665333|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1218|Yellow|Pink|Red tee|Hearteye|Gold hair|Open
811|🟢+7|Nerd Ape Dao #353|128.54729448141427|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/353|Blue|Pink|Black jacket|3D|Green beanie|420
812|🟢+11|Nerd Ape Dao #179|128.52591440157363|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/179|Blue|Water|Green jacket|3D|White bucket hat|Candy
813|🟢+7|Nerd Ape Dao #916|128.52096658626135|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/916|Yellow|Pink|Green jacket|3D|Biker helmet|Cigarette
814|🔴-3|Nerd Ape Dao #898|128.50959963884736|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/898|Green mint|Dark brown|Tuxedo|Red|Green beanie|420
815|🟢+1|Nerd Ape Dao #246|128.49737528347686|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/246|Beige|Gray|Red singlet|Cyberpunk|Newsboy cap|Burger
816|🔴-4|Nerd Ape Dao #114|128.4717936616433|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/114|Yellow|Cream|Black jacket|Glasses|Gold hair|Tongue_out
817|🔴-2|Nerd Ape Dao #811|128.45736709527034|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/811|Pink|Light brown|Blue vest|Shy|Adventure hat|Grillz
818|🟢+6|Nerd Ape Dao #158|128.4310059454456|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/158|Beige|Black|Black sleeveless|Glasses|Newsboy cap|Gold Grillz
819|🔴-11|Nerd Ape Dao #250|128.39799515764514|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/250|Yellow|Cream|Black suit|Close|Blue cap|420
820|🔴-6|Nerd Ape Dao #4|128.37418729822792|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/4|Light purple|White|Black vest|Glasses|Blue cap|Sneaky
821|🔴-2|Nerd Ape Dao #611|128.31748188313864|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/611|Light purple|Light brown|Red singlet|Square|Fastfood|Mouchet
822|🔴-9|Nerd Ape Dao #568|128.2574681809063|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/568|Beige|Light brown|Judo|Oval|Adventure hat|420
823|🟢+3|Nerd Ape Dao #1346|128.2448851136119|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1346|Blue|Cream|Black tee|Glasses|Red bob|Tongue_out
824|🟢+9|Nerd Ape Dao #948|128.22183909036858|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/948|Beige|Red|Black sleeveless|Shy|Propeller cap|Sneaky
825|🔵|Nerd Ape Dao #1152|128.20572745744178|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1152|Green mint|White|Stripedtee|Sleepy|Fastfood|Gum
826|🟢+15|Nerd Ape Dao #83|128.19364081691666|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/83|Light purple|Zombie|Hawaii|Dizzy|Cowboy hat|Gold Grillz
827|🔵|Nerd Ape Dao #1022|128.16262626262628|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1022|Pink|Tiger|Pirate|Close|White bucket hat|Mouchet
828|🟢+4|Nerd Ape Dao #480|128.15399486912253|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/480|Red|Robot|Black leather|Shy|Apple|Mouchet
829|🔴-8|Nerd Ape Dao #731|128.14192603869225|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/731|Red|White|Yellow shirt|White Round|Propeller cap|Grin
830|🔴-1|Nerd Ape Dao #701|128.13687108033184|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/701|Green mint|Gold|Pirate|Faded|Blue cap|Mouchet
831|🔴-3|Nerd Ape Dao #1141|128.13656963962742|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1141|Blue|Pink|White shirt ribbon|Cyberpunk|Fastfood|Sneaky
832|🔴-2|Nerd Ape Dao #1192|128.127403434648|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1192|Blue|Robot|Purple hoodie|Demon|Black beanie|Cigar
833|🔴-16|Nerd Ape Dao #253|128.11630196254754|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/253|Blue|Dark brown|Brown coat|Round Glasses|Adventure hat|Sneaky
834|🔴-3|Nerd Ape Dao #934|128.04898200703857|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/934|Beige|Cream|Black leather|Hearteye|Green beanie|420
835|🟢+5|Nerd Ape Dao #982|128.0307549058625|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/982|Beige|Gray|Black sleeveless|Glasses|Newsboy cap|Candy
836|🔴-2|Nerd Ape Dao #967|128.0172457580417|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/967|Light purple|White|Dark blue suit|Dizzy|Rasta hat|Sneaky
837|🔴-1|Nerd Ape Dao #1246|128.01311749083436|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1246|Green mint|Gray|Adventure|Red|Black top hat|Sneaky
838|🟢+9|Nerd Ape Dao #7|127.9759847220006|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/7|Pink|Zombie|Silverchain|Faded|Rasta hat|420
839|🟢+9|Nerd Ape Dao #1351|127.9484256516563|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1351|Beige|Water|Black tee|Round Glasses|Biker helmet|Sneaky
840|🔴-1|Nerd Ape Dao #189|127.92209578397153|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/189|Beige|Robot|Blue vest|3D|Adventure hat|Gum
841|🔴-3|Nerd Ape Dao #1376|127.91537323956332|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1376|Light purple|Dark brown|Dark blue suit|Square|Demon horns|Smile
842|🟢+14|Nerd Ape Dao #1362|127.8429204782625|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1362|Pink|Lav|Adventure|Dizzy|Pink bucket|Close
843|🔴-6|Nerd Ape Dao #845|127.817205733858|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/845|Blue|Tiger|Stripedtee|Sleepy|Pink bucket|Grin
844|🔴-9|Nerd Ape Dao #706|127.76071597652441|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/706|Yellow|Dark brown|Fastfood|Fasion|Blue cap|Gold Grillz
845|🟢+7|Nerd Ape Dao #496|127.74733919208825|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/496|Light purple|Robot|Overalls|Oneeye|Pink beanie|Burger
846|🔴-4|Nerd Ape Dao #89|127.72604248535418|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/89|Red|Dark brown|Blue vest|Shy|Gold hair|Tongue_out
847|🟢+4|Nerd Ape Dao #84|127.72418636171788|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/84|Blue|Light brown|Tuxedo|Demon|Blue headscarf|Close
848|🟢+6|Nerd Ape Dao #82|127.69466392337193|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/82|Blue|Gold|Black jacket|Dizzy|Adventure hat|Close
849|🔴-4|Nerd Ape Dao #1210|127.69119351408824|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1210|Pink|Robot|Pink fur|Angry|Adventure hat|Pipe
850|🔴-7|Nerd Ape Dao #922|127.65859080951323|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/922|Pink|Dark brown|Black vest|Fasion|Rasta hat|Cigarette
851|🔴-2|Nerd Ape Dao #797|127.6515069631534|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/797|Yellow|Pink|Goldchain|Heart|Pink beanie|Candy
852|🟢+1|Nerd Ape Dao #217|127.63917943082103|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/217|Blue|Dark brown|Black leather|Glasses|Cowboy hat|Gum
853|🟢+2|Nerd Ape Dao #1069|127.60850022992881|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1069|Yellow|Tiger|Overalls|Black Nerd|Fastfood|Mouchet
854|🟢+5|Nerd Ape Dao #814|127.5857576715168|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/814|Light purple|Pink|Dark blue suit|Black Nerd|Green beanie|Cigar
855|🔴-11|Nerd Ape Dao #1009|127.53419040503172|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1009|Red|Tiger|Black suit|Sleepy|Staw hat|Grin
856|🟢+2|Nerd Ape Dao #756|127.51581916391402|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/756|Yellow|Gray|Black hoodie|Round Glasses|Black top hat|Grin
857|🟢+3|Nerd Ape Dao #1095|127.51071952300379|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1095|Green mint|Tiger|Rasta hawaii|Oval|Black beanie|Tongue_out
858|🔴-12|Nerd Ape Dao #679|127.46446479644385|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/679|Light purple|Black|Fastfood|Black Nerd|Blue cap|Cigar
859|🟢+8|Nerd Ape Dao #1281|127.44528702971147|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1281|Red|Gold|Adventure|Gold|Gold hair|Smile
860|🟢+5|Nerd Ape Dao #1338|127.43459606871585|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1338|Blue|Pink|Dark blue suit|3D|Green beanie|420
861|🔴-11|Nerd Ape Dao #203|127.40204980842913|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/203|Pink|Tiger|Judo|Black Nerd|Adventure hat|Grin
862|🟢+2|Nerd Ape Dao #899|127.39547180257591|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/899|Light purple|Pink|Rasta hawaii|Wide_eyes|Propeller cap|Grin
863|🟢+3|Nerd Ape Dao #300|127.3055478215007|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/300|Green mint|White|Purple hoodie|Round Glasses|Biker helmet|Open
864|🔴-3|Nerd Ape Dao #234|127.29855683562641|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/234|Pink|Dark brown|Red singlet|White Round|Gold hair|Cigarette
865|🔴-2|Nerd Ape Dao #704|127.19001212191728|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/704|Green mint|Light brown|Pink hoodie|Close|Cowboy hat|Cigar
866|🟢+12|Nerd Ape Dao #623|127.12378073621227|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/623|Light purple|Water|Overalls|Cyberpunk|Black beanie|Pipe
867|🟢+8|Nerd Ape Dao #926|127.08772075199452|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/926|Yellow|Gray|Black hoodie|Red Cat|Newsboy cap|Pipe
868|🔴-6|Nerd Ape Dao #1318|127.08299999319118|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1318|Red|Light brown|Black suit|3D|Newsboy cap|Mouchet
869|🟢+8|Nerd Ape Dao #665|127.05074565884439|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/665|Yellow|Dark brown|Black sleeveless|Shy|Rasta hat|Burger
870|🟢+9|Nerd Ape Dao #152|127.0452105032027|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/152|Green mint|Zombie|Purple hoodie|3D|Newsboy cap|Pipe
871|🔴-14|Nerd Ape Dao #1123|127.03189576563184|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1123|Yellow|Cream|Flower Hawaii|Heart|Staw hat|Grin
872|🔴-3|Nerd Ape Dao #205|127.02778373558206|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/205|Light purple|Dark brown|Black vest|Black Nerd|Cowboy hat|Cigarette
873|🔴-1|Nerd Ape Dao #562|126.9740979109297|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/562|Light purple|White|Red singlet|Red Cat|White bucket hat|Cigarette
874|🔴-6|Nerd Ape Dao #1188|126.91916146239382|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1188|Red|White|Judo|Fasion|Green beanie|Cigarette
875|🟢+9|Nerd Ape Dao #531|126.90446810374033|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/531|Green mint|Red|Dark blue suit|White Round|Newsboy cap|Burger
876|🟢+9|Nerd Ape Dao #1050|126.90176150493876|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1050|Light purple|Light brown|Black sleeveless|Black Nerd|Fastfood|Gum
877|🟢+15|Nerd Ape Dao #1166|126.83718241801982|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1166|Red|Gold|Silverchain|Close|Propeller cap|Candy
878|🔴-8|Nerd Ape Dao #688|126.82083801332863|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/688|Beige|Light brown|Yellow shirt|Fasion|Demon horns|Grin
879|🔴-8|Nerd Ape Dao #724|126.81809950474857|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/724|Blue|Dark brown|Sheriff|Fasion|Green beanie|420
880|🟢+9|Nerd Ape Dao #942|126.81217585956185|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/942|Blue|Tiger|Green jacket|Cyberpunk|White bucket hat|Gold Grillz
881|🔴-5|Nerd Ape Dao #544|126.80331274859682|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/544|Green mint|Dark brown|White shirt ribbon|Eyepatch|Gold hair|Grin
882|🟢+8|Nerd Ape Dao #549|126.75437389136553|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/549|Green mint|Dark brown|Black tee|Demon|Rose headscarf|Grillz
883|🔴-9|Nerd Ape Dao #1119|126.74421751620028|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1119|Blue|Light brown|Stripedtee|X|Green beret|Grin
884|🔴-2|Nerd Ape Dao #1151|126.73770859577331|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1151|Blue|Cream|Green jacket|Hearteye|Staw hat|Pipe
885|🔴-2|Nerd Ape Dao #734|126.73714465254693|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/734|Light purple|Dark brown|Stripedtee|Heart|Blue cap|Grillz
886|🔴-13|Nerd Ape Dao #1268|126.6923749215247|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1268|Light purple|Cream|Tech jacket|Cyberpunk|Pink beanie|Mouchet
887|🔴-6|Nerd Ape Dao #398|126.63916959402314|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/398|Yellow|Black|Yellow shirt|3D|Cowboy hat|Pipe
888|🟢+3|Nerd Ape Dao #518|126.62695701762486|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/518|Beige|Robot|Black jacket|Round Glasses|Cowboy hat|Pipe
889|🟢+4|Nerd Ape Dao #546|126.62247576571204|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/546|Green mint|Gray|White fur|Glasses|Black top hat|Grin
890|🔴-4|Nerd Ape Dao #408|126.57122449229914|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/408|Red|Black|Goldchain|Red Cat|Gold hair|Smile
891|🔴-4|Nerd Ape Dao #348|126.55613140942312|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/348|Beige|White|Red singlet|Heart|Apple|Smile
892|🟢+3|Nerd Ape Dao #890|126.55197301044655|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/890|Red|Lav|Black leather|Round Glasses|Adventure hat|Grin
893|🔴-5|Nerd Ape Dao #6|126.53738487118113|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/6|Red|Cream|Stripedtee|Oval|Staw hat|Pipe
894|🟢+5|Nerd Ape Dao #338|126.51539770365352|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/338|Light purple|Pink|White singlet|Hearteye|Staw hat|Burger
895|🔴-15|Nerd Ape Dao #647|126.49352272325429|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/647|Red|White|Tech jacket|Black Nerd|Adventure hat|Cigar
896|🔵|Nerd Ape Dao #1142|126.44690309457435|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1142|Red|Pink|Green jacket|Hearteye|Green beret|Cigar
897|🟢+3|Nerd Ape Dao #835|126.42997233134695|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/835|Blue|Gray|Black leather|Round Glasses|Black top hat|Smile
898|🔵|Nerd Ape Dao #361|126.4034523538283|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/361|Yellow|Tiger|Black jacket|White Round|Pink beanie|Pipe
899|🔴-5|Nerd Ape Dao #337|126.35539744411409|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/337|Yellow|Black|None|Sleepy|None|Close
900|🟢+6|Nerd Ape Dao #1178|126.35286196493281|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1178|Yellow|Pink|White fur|Shy|Staw hat|Open
901|🟢+2|Nerd Ape Dao #1103|126.26545017732745|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1103|Light purple|Dark brown|Rasta hawaii|Shy|Rose headscarf|Cigarette
902|🟢+7|Nerd Ape Dao #498|126.24949540162714|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/498|Beige|Red|Rasta hawaii|Cyberpunk|Gold hair|420
903|🔴-1|Nerd Ape Dao #504|126.22805509678672|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/504|Green mint|Robot|Stripedtee|Oneeye|White bucket hat|Mouchet
904|🔴-3|Nerd Ape Dao #694|126.2094547759198|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/694|Light purple|White|Goldchain|Faded|Staw hat|Smile
905|🟢+13|Nerd Ape Dao #556|126.19145317531638|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/556|Green mint|Lav|Red tee|Faded|Black beanie|Tongue_out
906|🔴-2|Nerd Ape Dao #928|126.18945969098453|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/928|Blue|Black|Pink fur|Cyberpunk|Staw hat|Gum
907|🟢+8|Nerd Ape Dao #1280|126.16708848449763|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1280|Green mint|Light brown|Red tee|Wide_eyes|Rasta hat|Gum
908|🔴-11|Nerd Ape Dao #823|126.16102588450931|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/823|Light purple|Light brown|Fastfood|Red Cat|Adventure hat|Pipe
909|🔴-4|Nerd Ape Dao #400|126.12211217534353|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/400|Beige|Black|Pink fur|Wide_eyes|Staw hat|Candy
910|🔴-3|Nerd Ape Dao #624|126.10590655271095|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/624|Yellow|Black|White shirt ribbon|Heart|Rose headscarf|Close
911|🟢+13|Nerd Ape Dao #1284|126.06368485255788|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1284|Pink|Zombie|Silverchain|3D|Rasta hat|Smile
912|🟢+1|Nerd Ape Dao #109|126.0144811619642|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/109|Pink|White|Overalls|Square|Pink bucket|Cigar
913|🔴-5|Nerd Ape Dao #73|126.00850994243851|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/73|Yellow|Light brown|Goldchain|Eyepatch|Newsboy cap|Mouchet
914|🟢+11|Nerd Ape Dao #1332|125.99961033245742|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1332|Pink|Red|Hawaii|Angry|Pink beanie|Close
915|🟢+5|Nerd Ape Dao #1254|125.99729341104583|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/1254|Light purple|Black|Red tee|Hearteye|White bucket hat|Gum
916|🟢+5|Nerd Ape Dao #355|125.9643432275149|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/355|Green mint|Dark brown|Black leather|Faded|Staw hat|Grillz
917|🔴-6|Nerd Ape Dao #683|125.94625531042566|https://quixotic.io/asset/0x824BB1f0438A38Ea424e19171eF6665A4bCCe3A5/683|Green mint|Cream|Red singlet|Square|Staw hat|Tongue_out
